order_id,order_date,customer_name,category,quantity,unit_price,sales,payment_method
1752,2026-05-10,Customer_219,Sports,4,3931.96,15727.84,UPI
1753,2026-07-12,Customer_83,Sports,2,1589.39,3178.78,Cash
1754,2026-01-13,Customer_58,Beauty,5,2948.43,14742.15,Net Banking
1755,2026-07-29,Customer_21,Clothing,4,2082.22,8328.88,Net Banking
1756,2026-01-23,Customer_115,Sports,3,666.37,1999.11,Net Banking
1757,2026-07-10,Customer_5,Books,1,1904.96,1904.96,UPI
1758,2026-05-23,Customer_1,Beauty,1,3594.26,3594.26,Cash
1759,2026-05-11,Customer_53,Beauty,4,4284.04,17136.16,Cash
1760,2026-07-31,Customer_210,Electronics,2,3822.78,7645.56,Cash
1761,2026-05-24,Customer_154,Beauty,4,3267.46,13069.84,Cash
1762,2026-07-03,Customer_30,Sports,1,3453.04,3453.04,Card
1763,2026-01-01,Customer_91,Home & Kitchen,3,2532.45,7597.35,Cash
1764,2026-06-29,Customer_12,Electronics,2,2292.04,4584.08,Net Banking
1765,2026-01-28,Customer_157,Home & Kitchen,2,965.81,1931.62,Net Banking
1766,2026-02-25,Customer_212,Sports,2,3268.03,6536.06,UPI
1767,2026-07-13,Customer_12,Sports,5,686.0,3430.0,Net Banking
1768,2026-04-28,Customer_151,Books,5,735.67,3678.35,Net Banking
1769,2026-01-02,Customer_189,Beauty,1,2556.53,2556.53,Net Banking
1770,2026-08-03,Customer_124,Beauty,5,3547.7,17738.5,Card
1771,2026-06-27,Customer_45,Beauty,2,600.46,1200.92,Cash
1772,2026-05-10,Customer_108,Sports,5,4134.21,20671.05,Card
1773,2026-03-12,Customer_88,Sports,3,2119.88,6359.64,Card
1774,2026-02-05,Customer_155,Sports,5,1450.27,7251.35,Cash
1775,2026-07-02,Customer_142,Books,2,1023.87,2047.74,Cash
1776,2026-06-25,Customer_173,Home & Kitchen,2,4418.81,8837.62,Card
1777,2026-05-09,Customer_178,Beauty,3,3240.03,9720.09,Cash
1778,2026-05-24,Customer_150,Sports,5,4250.63,21253.15,Net Banking
1779,2026-06-22,Customer_216,Books,5,1393.79,6968.95,Net Banking
1780,2026-07-26,Customer_134,Electronics,1,259.93,259.93,Card
1781,2026-01-14,Customer_15,Books,2,1311.36,2622.72,Card
1782,2026-03-15,Customer_65,Books,2,3801.31,7602.62,Cash
1783,2026-02-22,Customer_9,Beauty,3,3691.01,11073.03,UPI
1784,2026-06-07,Customer_190,Books,5,3912.06,19560.3,Net Banking
1785,2026-03-02,Customer_201,Beauty,3,3164.27,9492.81,UPI
1786,2026-04-08,Customer_107,Sports,3,4351.37,13054.11,UPI
1787,2026-01-04,Customer_65,Books,2,2849.44,5698.88,Net Banking
1788,2026-08-01,Customer_163,Clothing,3,3434.72,10304.16,Card
1789,2026-07-18,Customer_50,Books,3,2102.34,6307.02,UPI
1790,2026-02-17,Customer_189,Clothing,5,669.19,3345.95,UPI
1791,2026-04-20,Customer_143,Home & Kitchen,3,715.79,2147.37,Cash
1792,2026-01-02,Customer_120,Home & Kitchen,2,323.74,647.48,Cash
1793,2026-06-02,Customer_199,Electronics,5,3817.66,19088.3,Cash
1794,2026-05-06,Customer_141,Beauty,3,467.03,1401.09,Cash
1795,2026-05-15,Customer_48,Clothing,5,446.57,2232.85,Card
1796,2026-04-17,Customer_138,Beauty,4,549.96,2199.84,Card
1797,2026-02-24,Customer_85,Books,3,1719.47,5158.41,Card
1798,2026-07-12,Customer_136,Beauty,4,4485.35,17941.4,UPI
1799,2026-01-30,Customer_89,Books,4,1195.51,4782.04,Card
1800,2026-01-11,Customer_83,Books,4,4134.31,16537.24,UPI
1801,2026-04-09,Customer_139,Home & Kitchen,3,257.47,772.41,Cash
1802,2026-05-12,Customer_115,Beauty,4,340.75,1363.0,Card
1803,2026-03-24,Customer_22,Beauty,1,878.17,878.17,UPI
1804,2026-06-10,Customer_54,Electronics,2,3912.54,7825.08,Net Banking
1805,2026-08-02,Customer_53,Electronics,5,3755.06,18775.3,Net Banking
1806,2026-06-15,Customer_192,Electronics,2,253.33,506.66,Cash
1807,2026-01-10,Customer_19,Electronics,1,924.27,924.27,Cash
1808,2026-05-23,Customer_148,Electronics,2,4112.79,8225.58,Net Banking
1809,2026-04-10,Customer_162,Sports,4,2033.66,8134.64,UPI
1810,2026-04-10,Customer_31,Books,5,175.66,878.3,UPI
1811,2026-07-13,Customer_150,Books,1,3198.84,3198.84,UPI
1812,2026-04-02,Customer_28,Beauty,3,3572.98,10718.94,Cash
1813,2026-06-05,Customer_73,Electronics,4,1809.15,7236.6,UPI
1814,2026-05-02,Customer_137,Clothing,2,743.26,1486.52,Net Banking
1815,2026-07-23,Customer_76,Beauty,2,1446.55,2893.1,Cash
1816,2026-01-03,Customer_143,Beauty,2,686.07,1372.14,UPI
1817,2026-05-27,Customer_101,Beauty,5,2531.74,12658.7,UPI
1818,2026-03-20,Customer_192,Clothing,3,1071.06,3213.18,Card
1819,2026-02-11,Customer_57,Clothing,5,3781.16,18905.8,Card
1820,2026-01-30,Customer_172,Clothing,5,3857.29,19286.45,Net Banking
1821,2026-06-15,Customer_19,Beauty,3,3071.83,9215.49,Cash
1822,2026-01-26,Customer_186,Clothing,5,2269.28,11346.4,Cash
1823,2026-04-02,Customer_172,Clothing,2,585.2,1170.4,UPI
1824,2026-02-19,Customer_125,Home & Kitchen,4,1578.31,6313.24,Cash
1825,2026-06-27,Customer_40,Beauty,5,2615.85,13079.25,Cash
1826,2026-04-20,Customer_2,Clothing,3,1220.86,3662.58,Card
1827,2026-07-02,Customer_165,Books,4,1353.56,5414.24,Cash
1828,2026-02-04,Customer_188,Books,3,3968.8,11906.4,Net Banking
1829,2026-04-25,Customer_199,Home & Kitchen,3,2268.33,6804.99,UPI
1830,2026-02-14,Customer_156,Books,1,3811.8,3811.8,Card
1831,2026-05-18,Customer_68,Clothing,1,3314.3,3314.3,UPI
1832,2026-08-06,Customer_162,Beauty,1,3684.99,3684.99,Net Banking
1833,2026-07-16,Customer_55,Beauty,1,2549.43,2549.43,Net Banking
1834,2026-06-17,Customer_94,Clothing,4,1121.38,4485.52,Cash
1835,2026-02-04,Customer_129,Sports,5,543.91,2719.55,Cash
1836,2026-05-09,Customer_170,Electronics,2,3838.72,7677.44,Card
1837,2026-07-13,Customer_36,Beauty,4,842.62,3370.48,Card
1838,2026-07-08,Customer_124,Books,3,325.83,977.49,Net Banking
1839,2026-03-01,Customer_68,Electronics,3,1167.98,3503.94,Card
1840,2026-05-13,Customer_100,Home & Kitchen,4,4142.87,16571.48,UPI
1841,2026-01-11,Customer_83,Books,1,3211.25,3211.25,Cash
1842,2026-08-02,Customer_68,Books,5,2517.92,12589.6,Card
1843,2026-04-07,Customer_97,Books,3,2706.4,8119.2,UPI
1844,2026-05-13,Customer_97,Home & Kitchen,2,2396.22,4792.44,Cash
1845,2026-07-29,Customer_125,Home & Kitchen,4,4009.2,16036.8,UPI
1846,2026-05-09,Customer_113,Clothing,2,1150.46,2300.92,Cash
1847,2026-02-24,Customer_48,Clothing,2,1725.67,3451.34,UPI
1848,2026-06-19,Customer_107,Clothing,3,3283.11,9849.33,Net Banking
1849,2026-06-22,Customer_123,Sports,2,2719.94,5439.88,Net Banking
1850,2026-01-06,Customer_12,Clothing,2,2644.67,5289.34,Card
1851,2026-02-04,Customer_132,Books,1,4024.97,4024.97,Card
1852,2026-01-15,Customer_67,Clothing,2,2397.39,4794.78,Net Banking
1853,2026-06-03,Customer_164,Beauty,1,3971.51,3971.51,Cash
1854,2026-01-22,Customer_115,Clothing,5,4468.57,22342.85,Net Banking
1855,2026-02-13,Customer_213,Clothing,4,2763.65,11054.6,Card
1856,2026-06-09,Customer_131,Books,3,879.59,2638.77,Cash
1857,2026-04-27,Customer_152,Beauty,1,1149.69,1149.69,Net Banking
1858,2026-02-03,Customer_5,Electronics,2,2423.79,4847.58,Net Banking
1859,2026-07-31,Customer_156,Clothing,1,921.79,921.79,UPI
1860,2026-08-13,Customer_129,Beauty,1,555.38,555.38,Card
1861,2026-06-04,Customer_212,Beauty,1,4051.81,4051.81,Net Banking
1862,2026-05-14,Customer_95,Sports,1,3184.75,3184.75,Net Banking
1863,2026-02-28,Customer_203,Sports,4,1674.75,6699.0,UPI
1864,2026-04-19,Customer_66,Clothing,4,3481.49,13925.96,UPI
1865,2026-03-14,Customer_140,Beauty,4,1271.45,5085.8,UPI
1866,2026-07-01,Customer_203,Books,1,2664.24,2664.24,UPI
1867,2026-05-14,Customer_97,Electronics,2,3141.79,6283.58,Cash
1868,2026-04-15,Customer_28,Home & Kitchen,2,2003.41,4006.82,Cash
1869,2026-03-08,Customer_109,Beauty,5,1740.55,8702.75,Cash
1870,2026-06-24,Customer_194,Sports,2,1947.54,3895.08,Net Banking
1871,2026-02-15,Customer_144,Home & Kitchen,5,2254.36,11271.8,Cash
1872,2026-05-28,Customer_199,Home & Kitchen,4,3350.65,13402.6,UPI
1873,2026-07-11,Customer_115,Clothing,2,586.21,1172.42,Net Banking
1874,2026-07-21,Customer_206,Home & Kitchen,5,2821.01,14105.05,UPI
1875,2026-02-11,Customer_163,Sports,1,3649.01,3649.01,Card
1876,2026-05-01,Customer_112,Beauty,1,428.75,428.75,Card
1877,2026-04-05,Customer_156,Electronics,1,3301.55,3301.55,Net Banking
1878,2026-06-07,Customer_134,Books,3,3245.49,9736.47,UPI
1879,2026-07-18,Customer_164,Clothing,4,2059.53,8238.12,Card
1880,2026-08-06,Customer_206,Books,5,1394.13,6970.65,UPI
1881,2026-07-20,Customer_131,Beauty,5,3188.26,15941.3,Card
1882,2026-06-22,Customer_93,Electronics,2,2999.33,5998.66,Card
1883,2026-01-23,Customer_200,Home & Kitchen,4,1686.11,6744.44,Net Banking
1884,2026-04-14,Customer_52,Beauty,5,216.84,1084.2,UPI
1885,2026-01-24,Customer_73,Beauty,5,4130.29,20651.45,Cash
1886,2026-03-30,Customer_58,Home & Kitchen,5,4339.3,21696.5,Net Banking
1887,2026-04-14,Customer_2,Beauty,3,911.4,2734.2,UPI
1888,2026-05-24,Customer_129,Electronics,3,1628.85,4886.55,UPI
1889,2026-07-25,Customer_66,Beauty,5,3687.19,18435.95,Cash
1890,2026-06-27,Customer_97,Sports,5,2253.79,11268.95,Card
1891,2026-07-13,Customer_199,Home & Kitchen,4,3114.94,12459.76,UPI
1892,2026-05-04,Customer_67,Electronics,1,1814.63,1814.63,Card
1893,2026-06-23,Customer_59,Books,3,1944.05,5832.15,Cash
1894,2026-05-13,Customer_3,Beauty,3,1229.92,3689.76,UPI
1895,2026-04-13,Customer_192,Books,3,480.73,1442.19,Card
1896,2026-05-02,Customer_91,Home & Kitchen,2,4040.28,8080.56,Cash
1897,2026-02-16,Customer_175,Books,2,2320.65,4641.3,Card
1898,2026-03-02,Customer_62,Books,3,1049.49,3148.47,Card
1899,2026-08-02,Customer_215,Clothing,5,1698.72,8493.6,UPI
1900,2026-01-31,Customer_174,Electronics,4,2820.15,11280.6,UPI
1901,2026-08-06,Customer_96,Sports,5,1522.06,7610.3,Cash
1902,2026-05-06,Customer_196,Clothing,5,1369.16,6845.8,Card
1903,2026-07-12,Customer_33,Beauty,1,2436.95,2436.95,Net Banking
1904,2026-05-03,Customer_9,Beauty,5,1660.71,8303.55,Card
1905,2026-04-28,Customer_179,Electronics,5,2151.31,10756.55,UPI
1906,2026-01-04,Customer_54,Books,4,2677.39,10709.56,Cash
1907,2026-04-03,Customer_67,Beauty,2,2536.25,5072.5,Card
1908,2026-03-10,Customer_157,Sports,3,1741.77,5225.31,Net Banking
1909,2026-04-19,Customer_108,Clothing,3,1738.09,5214.27,Net Banking
1910,2026-03-13,Customer_47,Sports,5,720.46,3602.3,Card
1911,2026-07-28,Customer_185,Electronics,3,3647.78,10943.34,Net Banking
1912,2026-08-08,Customer_51,Sports,2,3630.16,7260.32,Card
1913,2026-05-02,Customer_46,Electronics,4,2323.25,9293.0,Cash
1914,2026-07-21,Customer_77,Sports,3,2595.3,7785.9,UPI
1915,2026-04-12,Customer_177,Electronics,2,411.16,822.32,Cash
1916,2026-05-02,Customer_25,Books,4,3388.98,13555.92,Cash
1917,2026-04-03,Customer_144,Home & Kitchen,5,4203.52,21017.6,Cash
1918,2026-03-30,Customer_106,Electronics,1,1677.24,1677.24,Card
1919,2026-05-28,Customer_167,Beauty,5,909.24,4546.2,Cash
1920,2026-04-01,Customer_173,Home & Kitchen,5,2270.6,11353.0,Net Banking
1921,2026-01-21,Customer_158,Sports,3,2167.32,6501.96,Card
1922,2026-08-11,Customer_164,Clothing,3,1984.9,5954.7,Net Banking
1923,2026-08-06,Customer_21,Electronics,2,1644.77,3289.54,Cash
1924,2026-03-23,Customer_75,Books,3,2783.42,8350.26,Net Banking
1925,2026-03-11,Customer_200,Sports,3,3403.35,10210.05,Net Banking
1926,2026-04-16,Customer_48,Clothing,1,693.92,693.92,Card
1927,2026-06-19,Customer_191,Home & Kitchen,1,1065.99,1065.99,Net Banking
1928,2026-01-27,Customer_17,Electronics,4,2535.69,10142.76,UPI
1929,2026-07-17,Customer_135,Sports,1,602.09,602.09,Card
1930,2026-01-22,Customer_100,Books,3,1147.7,3443.1,Cash
1931,2026-04-24,Customer_33,Books,2,2441.33,4882.66,Card
1932,2026-01-08,Customer_170,Electronics,3,3892.6,11677.8,Cash
1933,2026-08-10,Customer_120,Sports,5,4216.63,21083.15,Net Banking
1934,2026-02-04,Customer_139,Books,2,2720.11,5440.22,Net Banking
1935,2026-06-11,Customer_163,Books,5,2042.15,10210.75,Cash
1936,2026-03-30,Customer_139,Sports,2,3650.48,7300.96,Net Banking
1937,2026-03-20,Customer_106,Home & Kitchen,3,827.37,2482.11,UPI
1938,2026-01-01,Customer_209,Beauty,2,1645.9,3291.8,Net Banking
1939,2026-05-17,Customer_177,Electronics,4,4269.27,17077.08,Net Banking
1940,2026-03-18,Customer_197,Electronics,4,3621.15,14484.6,Card
1941,2026-07-23,Customer_141,Electronics,3,970.28,2910.84,Net Banking
1942,2026-04-12,Customer_42,Clothing,4,3753.66,15014.64,Card
1943,2026-03-09,Customer_109,Electronics,2,2397.25,4794.5,Cash
1944,2026-03-14,Customer_191,Books,5,3668.32,18341.6,Net Banking
1945,2026-02-18,Customer_47,Electronics,2,1409.74,2819.48,Net Banking
1946,2026-06-08,Customer_70,Sports,5,2290.18,11450.9,Cash
1947,2026-01-05,Customer_13,Clothing,5,246.27,1231.35,UPI
1948,2026-03-14,Customer_33,Home & Kitchen,4,3312.92,13251.68,Card
1949,2026-01-24,Customer_4,Clothing,4,1094.77,4379.08,Net Banking
1950,2026-03-21,Customer_96,Sports,4,3181.67,12726.68,UPI
1951,2026-03-26,Customer_216,Electronics,2,393.77,787.54,Net Banking
1952,2026-01-19,Customer_121,Beauty,2,986.04,1972.08,Cash
1953,2026-07-29,Customer_213,Sports,1,680.53,680.53,Card
1954,2026-04-09,Customer_64,Sports,1,1016.43,1016.43,UPI
1955,2026-05-14,Customer_54,Books,4,1842.68,7370.72,Cash
1956,2026-03-24,Customer_162,Clothing,1,3389.55,3389.55,UPI
1957,2026-03-06,Customer_164,Sports,3,1014.45,3043.35,UPI
1958,2026-08-10,Customer_56,Books,1,1176.45,1176.45,Net Banking
1959,2026-03-25,Customer_43,Electronics,3,2693.43,8080.29,Net Banking
1960,2026-07-22,Customer_3,Clothing,1,2677.69,2677.69,Net Banking
1961,2026-06-26,Customer_40,Beauty,3,3502.97,10508.91,Card
1962,2026-02-10,Customer_24,Sports,5,1622.14,8110.7,UPI
1963,2026-01-16,Customer_166,Home & Kitchen,2,3200.78,6401.56,UPI
1964,2026-02-02,Customer_60,Sports,3,4420.29,13260.87,Cash
1965,2026-07-26,Customer_188,Sports,2,242.88,485.76,Net Banking
1966,2026-04-02,Customer_35,Books,3,4059.18,12177.54,Net Banking
1967,2026-06-30,Customer_144,Sports,3,2510.89,7532.67,Net Banking
1968,2026-02-18,Customer_48,Beauty,5,1662.34,8311.7,Net Banking
1969,2026-03-12,Customer_142,Beauty,2,449.61,899.22,Card
1970,2026-04-26,Customer_210,Home & Kitchen,3,2505.99,7517.97,Net Banking
1971,2026-01-01,Customer_130,Books,4,3341.41,13365.64,UPI
1972,2026-06-08,Customer_199,Home & Kitchen,5,1188.72,5943.6,UPI
1973,2026-06-18,Customer_210,Beauty,4,975.93,3903.72,Net Banking
1974,2026-07-16,Customer_40,Beauty,5,1381.61,6908.05,Net Banking
1975,2026-06-14,Customer_29,Home & Kitchen,1,2425.92,2425.92,UPI
1976,2026-01-12,Customer_46,Clothing,1,1029.04,1029.04,Net Banking
1977,2026-02-19,Customer_9,Electronics,5,2941.62,14708.1,Net Banking
1978,2026-06-18,Customer_135,Sports,5,3200.72,16003.6,Cash
1979,2026-01-13,Customer_57,Home & Kitchen,5,3272.63,16363.15,UPI
1980,2026-02-23,Customer_126,Books,1,2186.06,2186.06,UPI
1981,2026-04-03,Customer_191,Beauty,4,3725.82,14903.28,UPI
1982,2026-07-30,Customer_69,Beauty,5,326.84,1634.2,UPI
1983,2026-08-02,Customer_20,Home & Kitchen,2,4328.55,8657.1,UPI
1984,2026-01-26,Customer_60,Books,5,1826.19,9130.95,Card
1985,2026-05-15,Customer_64,Books,5,2870.16,14350.8,Card
1986,2026-05-23,Customer_143,Books,4,3395.57,13582.28,Cash
1987,2026-06-22,Customer_180,Sports,4,3990.28,15961.12,Card
1988,2026-07-22,Customer_141,Clothing,4,2345.41,9381.64,Card
1989,2026-05-17,Customer_114,Beauty,3,4075.81,12227.43,Cash
1990,2026-08-05,Customer_106,Home & Kitchen,4,3743.77,14975.08,Cash
1991,2026-06-05,Customer_145,Clothing,5,1080.59,5402.95,Cash
1992,2026-04-03,Customer_115,Sports,4,150.85,603.4,UPI
1993,2026-03-14,Customer_5,Beauty,5,737.62,3688.1,Cash
1994,2026-01-02,Customer_57,Home & Kitchen,2,3872.38,7744.76,UPI
1995,2026-07-17,Customer_211,Books,3,4148.14,12444.42,Card
1996,2026-01-25,Customer_118,Electronics,3,829.07,2487.21,Cash
1997,2026-04-04,Customer_64,Beauty,2,1264.66,2529.32,Cash
1998,2026-01-24,Customer_103,Beauty,5,4142.79,20713.95,UPI
1999,2026-07-05,Customer_203,Home & Kitchen,4,902.13,3608.52,UPI
2000,2026-06-02,Customer_77,Books,1,3328.93,3328.93,Net Banking
